Year,Month,YearMonth,Date,Port1,Port2,Route,$Value,$Real,,,,,,,,
2010,4,201004,01-Apr-10,Brisbane,Townsville,Brisbane - Townsville,148,217.3653445,,,,,,,,
2010,4,201004,01-Apr-10,Brisbane,Newcastle,Brisbane - Newcastle,78,114.5574113,,,,,,,,
2010,4,201004,01-Apr-10,Broome,Perth,Broome - Perth,298,437.6680585,,,,,,,,
2010,4,201004,01-Apr-10,Bundaberg,Brisbane,Bundaberg - Brisbane,170,249.6764092,,,,,,,,
2010,4,201004,01-Apr-10,Cairns,Melbourne,Cairns - Melbourne,378.95,556.5580898,,,,,,,,
2010,4,201004,01-Apr-10,Cairns,Sydney,Cairns - Sydney,258,378.9206681,,,,,,,,
2010,4,201004,01-Apr-10,Cairns,Townsville,Cairns - Townsville,98,143.9311065,,,,,,,,
2010,4,201004,01-Apr-10,Canberra,Melbourne,Canberra - Melbourne,57,83.71503132,,,,,,,,
2010,4,201004,01-Apr-10,Canberra,Sydney,Canberra - Sydney,98,143.9311065,,,,,,,,
2010,4,201004,01-Apr-10,Coffs Harbour,Sydney,Coffs Harbour - Sydney,148,217.3653445,,,,,,,,
2010,4,201004,01-Apr-10,Darwin,Melbourne,Darwin - Melbourne,328,481.7286013,,,,,,,,
2010,4,201004,01-Apr-10,Darwin,Perth,Darwin - Perth,298,437.6680585,,,,,,,,
2010,4,201004,01-Apr-10,Darwin,Sydney,Darwin - Sydney,438,643.2839248,,,,,,,,
2010,4,201004,01-Apr-10,Devonport,Melbourne,Devonport - Melbourne,198,290.7995825,,,,,,,,
2010,4,201004,01-Apr-10,Dubbo,Sydney,Dubbo - Sydney,247.22,363.0882463,,,,,,,,
2010,4,201004,01-Apr-10,Geraldton,Perth,Geraldton - Perth,277,406.8256785,,,,,,,,
2010,4,201004,01-Apr-10,Gold Coast,Sydney,Gold Coast - Sydney,57,83.71503132,,,,,,,,
2010,4,201004,01-Apr-10,Hamilton Island,Sydney,Hamilton Island - Sydney,238,349.5469729,,,,,,,,
2010,4,201004,01-Apr-10,Hervey Bay,Sydney,Hervey Bay - Sydney,230,337.7974948,,,,,,,,
2010,4,201004,01-Apr-10,Hobart,Melbourne,Hobart - Melbourne,56,82.24634656,,,,,,,,
2010,4,201004,01-Apr-10,Hobart,Sydney,Hobart - Sydney,178,261.4258873,,,,,,,,
2010,4,201004,01-Apr-10,Kalgoorlie,Perth,Kalgoorlie - Perth,359,527.2578288,,,,,,,,
2010,4,201004,01-Apr-10,Karratha,Perth,Karratha - Perth,398,584.5365344,,,,,,,,
2010,4,201004,01-Apr-10,Launceston,Melbourne,Launceston - Melbourne,47,69.02818372,,,,,,,,
2010,4,201004,01-Apr-10,Launceston,Sydney,Launceston - Sydney,174,255.5511482,,,,,,,,
2010,4,201004,01-Apr-10,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,137,201.2098121,,,,,,,,
2010,4,201004,01-Apr-10,Sunshine Coast,Sydney,Sunshine Coast - Sydney,138,202.6784969,,,,,,,,
2010,4,201004,01-Apr-10,Melbourne,Gold Coast,Melbourne - Gold Coast,117,171.8361169,,,,,,,,
2010,4,201004,01-Apr-10,Melbourne,Mildura,Melbourne - Mildura,178,261.4258873,,,,,,,,
2010,4,201004,01-Apr-10,Melbourne,Perth,Melbourne - Perth,296,434.7306889,,,,,,,,
2010,4,201004,01-Apr-10,Melbourne,Sydney,Melbourne - Sydney,57,83.71503132,,,,,,,,
2010,4,201004,01-Apr-10,Melbourne,Newcastle,Melbourne - Newcastle,108,158.6179541,,,,,,,,
2010,4,201004,01-Apr-10,Paraburdoo,Perth,Paraburdoo - Perth,429,630.065762,,,,,,,,
2010,4,201004,01-Apr-10,Perth,Newman,Perth - Newman,368,540.4759916,,,,,,,,
2010,4,201004,01-Apr-10,Perth,Port Hedland,Perth - Port Hedland,298,437.6680585,,,,,,,,
2010,4,201004,01-Apr-10,Perth,Sydney,Perth - Sydney,388,569.8496868,,,,,,,,
2010,4,201004,01-Apr-10,Port Macquarie,Sydney,Port Macquarie - Sydney,118,173.3048017,,,,,,,,
2010,4,201004,01-Apr-10,Sydney,Tamworth,Sydney - Tamworth,190,279.0501044,,,,,,,,
2010,4,201004,01-Apr-10,Sydney,Townsville,Sydney - Townsville,238,349.5469729,,,,,,,,
2010,4,201004,01-Apr-10,Sydney,Wagga Wagga,Sydney - Wagga Wagga,213.92,314.1810438,,,,,,,,
2010,4,201004,01-Apr-10,Newcastle,Gold Coast,Newcastle - Gold Coast,148,217.3653445,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Alice Springs,Adelaide - Alice Springs,318,467.0417537,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Brisbane,Adelaide - Brisbane,96,140.993737,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Canberra,Adelaide - Canberra,278,408.2943633,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Darwin,Adelaide - Darwin,378.95,556.5580898,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Gold Coast,Adelaide - Gold Coast,96,140.993737,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Melbourne,Adelaide - Melbourne,56,82.24634656,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Perth,Adelaide - Perth,298,437.6680585,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.66,260.9265344,,,,,,,,
2010,5,201005,01-May-10,Adelaide,Sydney,Adelaide - Sydney,76,111.6200418,,,,,,,,
2010,5,201005,01-May-10,Albury,Sydney,Albury - Sydney,150,220.302714,,,,,,,,
2010,5,201005,01-May-10,Alice Springs,Darwin,Alice Springs - Darwin,568,834.2129436,,,,,,,,
2010,5,201005,01-May-10,Alice Springs,Melbourne,Alice Springs - Melbourne,206,302.5490605,,,,,,,,
2010,5,201005,01-May-10,Alice Springs,Sydney,Alice Springs - Sydney,658,966.394572,,,,,,,,
2010,5,201005,01-May-10,Avalon,Brisbane,Avalon - Brisbane,188,276.1127349,,,,,,,,
2010,5,201005,01-May-10,Avalon,Sydney,Avalon - Sydney,78,114.5574113,,,,,,,,
2010,5,201005,01-May-10,Ayers Rock,Cairns,Ayers Rock - Cairns,698,1025.141962,,,,,,,,
2010,5,201005,01-May-10,Ayers Rock,Sydney,Ayers Rock - Sydney,527,773.9968685,,,,,,,,
2010,5,201005,01-May-10,Ballina,Sydney,Ballina - Sydney,198,290.7995825,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Cairns,Brisbane - Cairns,208,305.4864301,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Canberra,Brisbane - Canberra,219,321.6419624,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Darwin,Brisbane - Darwin,398,584.5365344,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Emerald,Brisbane - Emerald,246,361.2964509,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Gladstone,Brisbane - Gladstone,182,267.3006263,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Hamilton Island,Brisbane - Hamilton Island,158,232.0521921,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Mackay,Brisbane - Mackay,168.95,248.1342902,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Melbourne,Brisbane - Melbourne,116,170.3674322,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Mount Isa,Brisbane - Mount Isa,582,854.7745303,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Perth,Brisbane - Perth,494,725.5302714,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Proserpine,Brisbane - Proserpine,148.95,218.760595,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Rockhampton,Brisbane - Rockhampton,38,55.81002088,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Sydney,Brisbane - Sydney,128,187.9916493,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Townsville,Brisbane - Townsville,188,276.1127349,,,,,,,,
2010,5,201005,01-May-10,Brisbane,Newcastle,Brisbane - Newcastle,108,158.6179541,,,,,,,,
2010,5,201005,01-May-10,Broome,Perth,Broome - Perth,378,555.1628392,,,,,,,,
2010,5,201005,01-May-10,Bundaberg,Brisbane,Bundaberg - Brisbane,210,308.4237996,,,,,,,,
2010,5,201005,01-May-10,Cairns,Melbourne,Cairns - Melbourne,479.9,704.8218163,,,,,,,,
2010,5,201005,01-May-10,Cairns,Sydney,Cairns - Sydney,354,519.914405,,,,,,,,
2010,5,201005,01-May-10,Cairns,Townsville,Cairns - Townsville,118,173.3048017,,,,,,,,
2010,5,201005,01-May-10,Canberra,Melbourne,Canberra - Melbourne,76,111.6200418,,,,,,,,
2010,5,201005,01-May-10,Canberra,Sydney,Canberra - Sydney,154,226.177453,,,,,,,,
2010,5,201005,01-May-10,Coffs Harbour,Sydney,Coffs Harbour - Sydney,210,308.4237996,,,,,,,,
2010,5,201005,01-May-10,Darwin,Melbourne,Darwin - Melbourne,388.95,571.2449374,,,,,,,,
2010,5,201005,01-May-10,Darwin,Perth,Darwin - Perth,448,657.9707724,,,,,,,,
2010,5,201005,01-May-10,Darwin,Sydney,Darwin - Sydney,418.95,615.3054802,,,,,,,,
2010,5,201005,01-May-10,Devonport,Melbourne,Devonport - Melbourne,198,290.7995825,,,,,,,,
2010,5,201005,01-May-10,Dubbo,Sydney,Dubbo - Sydney,248,364.2338205,,,,,,,,
2010,5,201005,01-May-10,Geraldton,Perth,Geraldton - Perth,313.14,459.9039457,,,,,,,,
2010,5,201005,01-May-10,Gold Coast,Sydney,Gold Coast - Sydney,56,82.24634656,,,,,,,,
2010,5,201005,01-May-10,Hamilton Island,Sydney,Hamilton Island - Sydney,318,467.0417537,,,,,,,,
2010,5,201005,01-May-10,Hervey Bay,Sydney,Hervey Bay - Sydney,250,367.17119,,,,,,,,
2010,5,201005,01-May-10,Hobart,Melbourne,Hobart - Melbourne,76,111.6200418,,,,,,,,
2010,5,201005,01-May-10,Hobart,Sydney,Hobart - Sydney,198,290.7995825,,,,,,,,
2010,5,201005,01-May-10,Kalgoorlie,Perth,Kalgoorlie - Perth,257.37,377.9953967,,,,,,,,
2010,5,201005,01-May-10,Karratha,Perth,Karratha - Perth,318.12,467.2179958,,,,,,,,
2010,5,201005,01-May-10,Launceston,Melbourne,Launceston - Melbourne,73,107.2139875,,,,,,,,
2010,5,201005,01-May-10,Launceston,Sydney,Launceston - Sydney,229.9,337.6506263,,,,,,,,
2010,5,201005,01-May-10,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,146,214.4279749,,,,,,,,
2010,5,201005,01-May-10,Sunshine Coast,Sydney,Sunshine Coast - Sydney,158,232.0521921,,,,,,,,
2010,5,201005,01-May-10,Melbourne,Gold Coast,Melbourne - Gold Coast,156,229.1148225,,,,,,,,
2010,5,201005,01-May-10,Melbourne,Mildura,Melbourne - Mildura,198,290.7995825,,,,,,,,
2010,5,201005,01-May-10,Melbourne,Perth,Melbourne - Perth,126,185.0542797,,,,,,,,
2010,5,201005,01-May-10,Melbourne,Sydney,Melbourne - Sydney,56,82.24634656,,,,,,,,
2010,5,201005,01-May-10,Melbourne,Newcastle,Melbourne - Newcastle,144,211.4906054,,,,,,,,
2010,5,201005,01-May-10,Paraburdoo,Perth,Paraburdoo - Perth,409,600.6920668,,,,,,,,
2010,5,201005,01-May-10,Perth,Newman,Perth - Newman,378,555.1628392,,,,,,,,
2010,5,201005,01-May-10,Perth,Port Hedland,Perth - Port Hedland,368,540.4759916,,,,,,,,
2010,5,201005,01-May-10,Perth,Sydney,Perth - Sydney,328,481.7286013,,,,,,,,
2010,5,201005,01-May-10,Port Macquarie,Sydney,Port Macquarie - Sydney,158,232.0521921,,,,,,,,
2010,5,201005,01-May-10,Sydney,Tamworth,Sydney - Tamworth,190,279.0501044,,,,,,,,
2010,5,201005,01-May-10,Sydney,Townsville,Sydney - Townsville,278.95,409.6896138,,,,,,,,
2010,5,201005,01-May-10,Sydney,Wagga Wagga,Sydney - Wagga Wagga,214,314.2985386,,,,,,,,
2010,5,201005,01-May-10,Newcastle,Gold Coast,Newcastle - Gold Coast,168.95,248.1342902,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Alice Springs,Adelaide - Alice Springs,524,769.5908142,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Brisbane,Adelaide - Brisbane,116,170.3674322,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Canberra,Adelaide - Canberra,258,378.9206681,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Darwin,Adelaide - Darwin,558,819.526096,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Gold Coast,Adelaide - Gold Coast,146,214.4279749,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Melbourne,Adelaide - Melbourne,56,82.24634656,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Perth,Adelaide - Perth,348,511.1022965,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.65,260.9118476,,,,,,,,
2010,6,201006,01-Jun-10,Adelaide,Sydney,Adelaide - Sydney,86,126.3068894,,,,,,,,
2010,6,201006,01-Jun-10,Albury,Sydney,Albury - Sydney,170,249.6764092,,,,,,,,
2010,6,201006,01-Jun-10,Alice Springs,Darwin,Alice Springs - Darwin,598,878.2734864,,,,,,,,
2010,6,201006,01-Jun-10,Alice Springs,Melbourne,Alice Springs - Melbourne,276,405.3569937,,,,,,,,
2010,6,201006,01-Jun-10,Alice Springs,Sydney,Alice Springs - Sydney,728,1069.202505,,,,,,,,
2010,6,201006,01-Jun-10,Avalon,Brisbane,Avalon - Brisbane,158,232.0521921,,,,,,,,
2010,6,201006,01-Jun-10,Avalon,Sydney,Avalon - Sydney,88,129.2442589,,,,,,,,
2010,6,201006,01-Jun-10,Ayers Rock,Cairns,Ayers Rock - Cairns,748,1098.5762,,,,,,,,
2010,6,201006,01-Jun-10,Ayers Rock,Sydney,Ayers Rock - Sydney,714,1048.640919,,,,,,,,
2010,6,201006,01-Jun-10,Ballina,Sydney,Ballina - Sydney,158,232.0521921,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Cairns,Brisbane - Cairns,298,437.6680585,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Canberra,Brisbane - Canberra,235,345.1409186,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Darwin,Brisbane - Darwin,568,834.2129436,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Emerald,Brisbane - Emerald,316,464.1043841,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Gladstone,Brisbane - Gladstone,182,267.3006263,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Hamilton Island,Brisbane - Hamilton Island,178,261.4258873,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Mackay,Brisbane - Mackay,148,217.3653445,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Melbourne,Brisbane - Melbourne,116,170.3674322,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Mount Isa,Brisbane - Mount Isa,544,798.9645094,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Perth,Brisbane - Perth,648,951.7077244,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Proserpine,Brisbane - Proserpine,138,202.6784969,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Rockhampton,Brisbane - Rockhampton,56,82.24634656,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Sydney,Brisbane - Sydney,130,190.9290188,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Townsville,Brisbane - Townsville,228,334.8601253,,,,,,,,
2010,6,201006,01-Jun-10,Brisbane,Newcastle,Brisbane - Newcastle,88,129.2442589,,,,,,,,
2010,6,201006,01-Jun-10,Broome,Perth,Broome - Perth,368,540.4759916,,,,,,,,
2010,6,201006,01-Jun-10,Bundaberg,Brisbane,Bundaberg - Brisbane,210,308.4237996,,,,,,,,
2010,6,201006,01-Jun-10,Cairns,Melbourne,Cairns - Melbourne,498,731.4050104,,,,,,,,
2010,6,201006,01-Jun-10,Cairns,Sydney,Cairns - Sydney,408,599.223382,,,,,,,,
2010,6,201006,01-Jun-10,Cairns,Townsville,Cairns - Townsville,118,173.3048017,,,,,,,,
2010,6,201006,01-Jun-10,Canberra,Melbourne,Canberra - Melbourne,86,126.3068894,,,,,,,,
2010,6,201006,01-Jun-10,Canberra,Sydney,Canberra - Sydney,154,226.177453,,,,,,,,
2010,6,201006,01-Jun-10,Coffs Harbour,Sydney,Coffs Harbour - Sydney,154,226.177453,,,,,,,,
2010,6,201006,01-Jun-10,Darwin,Melbourne,Darwin - Melbourne,458,672.65762,,,,,,,,
2010,6,201006,01-Jun-10,Darwin,Perth,Darwin - Perth,548,804.8392484,,,,,,,,
2010,6,201006,01-Jun-10,Darwin,Sydney,Darwin - Sydney,498,731.4050104,,,,,,,,
2010,6,201006,01-Jun-10,Devonport,Melbourne,Devonport - Melbourne,239,351.0156576,,,,,,,,
2010,6,201006,01-Jun-10,Dubbo,Sydney,Dubbo - Sydney,249.42,366.3193528,,,,,,,,
2010,6,201006,01-Jun-10,Geraldton,Perth,Geraldton - Perth,316.99,465.558382,,,,,,,,
2010,6,201006,01-Jun-10,Gold Coast,Sydney,Gold Coast - Sydney,106,155.6805846,,,,,,,,
2010,6,201006,01-Jun-10,Hamilton Island,Sydney,Hamilton Island - Sydney,278,408.2943633,,,,,,,,
2010,6,201006,01-Jun-10,Hervey Bay,Sydney,Hervey Bay - Sydney,264,387.7327766,,,,,,,,
2010,6,201006,01-Jun-10,Hobart,Melbourne,Hobart - Melbourne,56,82.24634656,,,,,,,,
2010,6,201006,01-Jun-10,Hobart,Sydney,Hobart - Sydney,198,290.7995825,,,,,,,,
2010,6,201006,01-Jun-10,Kalgoorlie,Perth,Kalgoorlie - Perth,261.22,383.649833,,,,,,,,
2010,6,201006,01-Jun-10,Karratha,Perth,Karratha - Perth,321.97,472.8724322,,,,,,,,
2010,6,201006,01-Jun-10,Launceston,Melbourne,Launceston - Melbourne,56,82.24634656,,,,,,,,
2010,6,201006,01-Jun-10,Launceston,Sydney,Launceston - Sydney,158,232.0521921,,,,,,,,
2010,6,201006,01-Jun-10,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,196,287.8622129,,,,,,,,
2010,6,201006,01-Jun-10,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,261.4258873,,,,,,,,
2010,6,201006,01-Jun-10,Melbourne,Gold Coast,Melbourne - Gold Coast,128,187.9916493,,,,,,,,
2010,6,201006,01-Jun-10,Melbourne,Mildura,Melbourne - Mildura,124,182.1169102,,,,,,,,
2010,6,201006,01-Jun-10,Melbourne,Perth,Melbourne - Perth,486,713.7807933,,,,,,,,
2010,6,201006,01-Jun-10,Melbourne,Sydney,Melbourne - Sydney,116,170.3674322,,,,,,,,
2010,6,201006,01-Jun-10,Melbourne,Newcastle,Melbourne - Newcastle,150,220.302714,,,,,,,,
2010,6,201006,01-Jun-10,Paraburdoo,Perth,Paraburdoo - Perth,429,630.065762,,,,,,,,
2010,6,201006,01-Jun-10,Perth,Newman,Perth - Newman,350,514.039666,,,,,,,,
2010,6,201006,01-Jun-10,Perth,Port Hedland,Perth - Port Hedland,398,584.5365344,,,,,,,,
2010,6,201006,01-Jun-10,Perth,Sydney,Perth - Sydney,379,556.631524,,,,,,,,
2010,6,201006,01-Jun-10,Port Macquarie,Sydney,Port Macquarie - Sydney,158,232.0521921,,,,,,,,
2010,6,201006,01-Jun-10,Sydney,Tamworth,Sydney - Tamworth,230,337.7974948,,,,,,,,
2010,6,201006,01-Jun-10,Sydney,Townsville,Sydney - Townsville,318,467.0417537,,,,,,,,
2010,6,201006,01-Jun-10,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216.11,317.3974635,,,,,,,,
2010,6,201006,01-Jun-10,Newcastle,Gold Coast,Newcastle - Gold Coast,138,202.6784969,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Alice Springs,Adelaide - Alice Springs,479,698.3968912,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Brisbane,Adelaide - Brisbane,136,198.292228,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Canberra,Adelaide - Canberra,258,376.1720207,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Darwin,Adelaide - Darwin,558,813.5813472,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Gold Coast,Adelaide - Gold Coast,136,198.292228,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Melbourne,Adelaide - Melbourne,77.9,113.5806218,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Perth,Adelaide - Perth,308,449.0735751,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.65,259.0192228,,,,,,,,
2010,7,201007,01-Jul-10,Adelaide,Sydney,Adelaide - Sydney,76,110.8103627,,,,,,,,
2010,7,201007,01-Jul-10,Albury,Sydney,Albury - Sydney,186.61,272.0831813,,,,,,,,
2010,7,201007,01-Jul-10,Alice Springs,Darwin,Alice Springs - Darwin,867,1264.112953,,,,,,,,
2010,7,201007,01-Jul-10,Alice Springs,Melbourne,Alice Springs - Melbourne,296,431.5772021,,,,,,,,
2010,7,201007,01-Jul-10,Alice Springs,Sydney,Alice Springs - Sydney,778,1134.348187,,,,,,,,
2010,7,201007,01-Jul-10,Avalon,Brisbane,Avalon - Brisbane,178,259.5295337,,,,,,,,
2010,7,201007,01-Jul-10,Avalon,Sydney,Avalon - Sydney,118,172.0476684,,,,,,,,
2010,7,201007,01-Jul-10,Ayers Rock,Cairns,Ayers Rock - Cairns,748,1090.607254,,,,,,,,
2010,7,201007,01-Jul-10,Ayers Rock,Sydney,Ayers Rock - Sydney,794,1157.676684,,,,,,,,
2010,7,201007,01-Jul-10,Ballina,Sydney,Ballina - Sydney,128,186.6279793,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Cairns,Brisbane - Cairns,250,364.507772,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Canberra,Brisbane - Canberra,218,317.8507772,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Darwin,Brisbane - Darwin,408,594.8766839,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Emerald,Brisbane - Emerald,246,358.6756477,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Gladstone,Brisbane - Gladstone,178,259.5295337,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Hamilton Island,Brisbane - Hamilton Island,148,215.788601,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Mackay,Brisbane - Mackay,128,186.6279793,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Melbourne,Brisbane - Melbourne,97.9,142.7412435,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Mount Isa,Brisbane - Mount Isa,544,793.1689119,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Perth,Brisbane - Perth,458,667.7782383,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Proserpine,Brisbane - Proserpine,188,274.1098446,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Rockhampton,Brisbane - Rockhampton,77.9,113.5806218,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Sydney,Brisbane - Sydney,148,215.788601,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Townsville,Brisbane - Townsville,218,317.8507772,,,,,,,,
2010,7,201007,01-Jul-10,Brisbane,Newcastle,Brisbane - Newcastle,98,142.8870466,,,,,,,,
2010,7,201007,01-Jul-10,Broome,Perth,Broome - Perth,397,578.838342,,,,,,,,
2010,7,201007,01-Jul-10,Bundaberg,Brisbane,Bundaberg - Brisbane,170,247.865285,,,,,,,,
2010,7,201007,01-Jul-10,Cairns,Melbourne,Cairns - Melbourne,428,624.0373057,,,,,,,,
2010,7,201007,01-Jul-10,Cairns,Sydney,Cairns - Sydney,327,476.7761658,,,,,,,,
2010,7,201007,01-Jul-10,Cairns,Townsville,Cairns - Townsville,138,201.2082902,,,,,,,,
2010,7,201007,01-Jul-10,Canberra,Melbourne,Canberra - Melbourne,77.9,113.5806218,,,,,,,,
2010,7,201007,01-Jul-10,Canberra,Sydney,Canberra - Sydney,158,230.3689119,,,,,,,,
2010,7,201007,01-Jul-10,Coffs Harbour,Sydney,Coffs Harbour - Sydney,178,259.5295337,,,,,,,,
2010,7,201007,01-Jul-10,Darwin,Melbourne,Darwin - Melbourne,296,431.5772021,,,,,,,,
2010,7,201007,01-Jul-10,Darwin,Perth,Darwin - Perth,458,667.7782383,,,,,,,,
2010,7,201007,01-Jul-10,Darwin,Sydney,Darwin - Sydney,558,813.5813472,,,,,,,,
2010,7,201007,01-Jul-10,Devonport,Melbourne,Devonport - Melbourne,239,348.4694301,,,,,,,,
2010,7,201007,01-Jul-10,Dubbo,Sydney,Dubbo - Sydney,249.42,363.662114,,,,,,,,
2010,7,201007,01-Jul-10,Geraldton,Perth,Geraldton - Perth,316.99,462.1812746,,,,,,,,
2010,7,201007,01-Jul-10,Gold Coast,Sydney,Gold Coast - Sydney,87.9,128.1609326,,,,,,,,
2010,7,201007,01-Jul-10,Hamilton Island,Sydney,Hamilton Island - Sydney,318,463.653886,,,,,,,,
2010,7,201007,01-Jul-10,Hervey Bay,Sydney,Hervey Bay - Sydney,228,332.4310881,,,,,,,,
2010,7,201007,01-Jul-10,Hobart,Melbourne,Hobart - Melbourne,57.9,84.42,,,,,,,,
2010,7,201007,01-Jul-10,Hobart,Sydney,Hobart - Sydney,168,244.9492228,,,,,,,,
2010,7,201007,01-Jul-10,Kalgoorlie,Perth,Kalgoorlie - Perth,375,546.761658,,,,,,,,
2010,7,201007,01-Jul-10,Karratha,Perth,Karratha - Perth,321.97,469.4422694,,,,,,,,
2010,7,201007,01-Jul-10,Launceston,Melbourne,Launceston - Melbourne,57.9,84.42,,,,,,,,
2010,7,201007,01-Jul-10,Launceston,Sydney,Launceston - Sydney,168,244.9492228,,,,,,,,
2010,7,201007,01-Jul-10,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,136.95,199.6773575,,,,,,,,
2010,7,201007,01-Jul-10,Sunshine Coast,Sydney,Sunshine Coast - Sydney,118,172.0476684,,,,,,,,
2010,7,201007,01-Jul-10,Melbourne,Gold Coast,Melbourne - Gold Coast,107.9,157.3215544,,,,,,,,
2010,7,201007,01-Jul-10,Melbourne,Mildura,Melbourne - Mildura,224.27,326.9926321,,,,,,,,
2010,7,201007,01-Jul-10,Melbourne,Perth,Melbourne - Perth,296,431.5772021,,,,,,,,
2010,7,201007,01-Jul-10,Melbourne,Sydney,Melbourne - Sydney,56,81.64974093,,,,,,,,
2010,7,201007,01-Jul-10,Melbourne,Newcastle,Melbourne - Newcastle,138,201.2082902,,,,,,,,
2010,7,201007,01-Jul-10,Paraburdoo,Perth,Paraburdoo - Perth,409,596.334715,,,,,,,,
2010,7,201007,01-Jul-10,Perth,Newman,Perth - Newman,350,510.3108808,,,,,,,,
2010,7,201007,01-Jul-10,Perth,Port Hedland,Perth - Port Hedland,316,460.7378238,,,,,,,,
2010,7,201007,01-Jul-10,Perth,Sydney,Perth - Sydney,388,565.7160622,,,,,,,,
2010,7,201007,01-Jul-10,Port Macquarie,Sydney,Port Macquarie - Sydney,158,230.3689119,,,,,,,,
2010,7,201007,01-Jul-10,Sydney,Tamworth,Sydney - Tamworth,198,288.6901554,,,,,,,,
2010,7,201007,01-Jul-10,Sydney,Townsville,Sydney - Townsville,278,405.3326425,,,,,,,,
2010,7,201007,01-Jul-10,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216.11,315.0950984,,,,,,,,
